mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
16.119734263420106,0.22790655496464865,1.8182649612426758,0.13085427675377567,15,3,40,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 40}",0.65814696485623,0.6272,0.6032,0.6432,0.6432,0.6496,0.6048,0.5904,0.5952,0.608,0.622294696485623,0.023570096750185694,78
17.863431024551392,0.1189589517670985,1.9229991912841797,0.20806992723126203,15,3,50,"{'knn__n_neighbors': 15, 'umap__n_components': 3, 'umap__n_neighbors': 50}",0.634185303514377,0.616,0.592,0.64,0.624,0.6224,0.6032,0.5984,0.5776,0.5984,0.6106185303514376,0.01885731451751823,192
10.449879765510559,0.35588701268701584,1.5165891647338867,0.10010300107108397,15,5,10,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 10}",0.6150159744408946,0.6368,0.5904,0.6368,0.6016,0.6144,0.5792,0.6,0.5728,0.592,0.6039015974440894,0.020785319007059645,219
13.481940269470215,0.30504831752362904,1.771845531463623,0.26198992457744913,15,5,20,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 20}",0.6309904153354633,0.6528,0.6144,0.6688,0.6416,0.6176,0.5856,0.6048,0.5808,0.6016,0.6198990415335464,0.027150041073866715,110
16.163784766197203,0.7446439955167349,1.8883758783340454,0.22709794758991209,15,5,30,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 30}",0.670926517571885,0.6592,0.6016,0.6896,0.6464,0.64,0.6,0.6064,0.6048,0.5984,0.6317326517571884,0.032118279872130326,2
18.51488592624664,0.2712078776271101,2.019213390350342,0.19104034447359924,15,5,40,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 40}",0.6693290734824281,0.6336,0.6048,0.6832,0.6464,0.6288,0.6032,0.624,0.6096,0.6016,0.6304529073482429,0.02696353977193148,9
20.164184045791625,0.15494379831547944,2.011616563796997,0.19289406612546617,15,5,50,"{'knn__n_neighbors': 15, 'umap__n_components': 5, 'umap__n_neighbors': 50}",0.65814696485623,0.6304,0.608,0.6656,0.6416,0.6336,0.592,0.6304,0.5856,0.6032,0.624854696485623,0.025613102404955252,46
11.943993425369262,0.16604638507699682,1.5904873609542847,0.16585415891483782,15,10,10,"{'knn__n_neighbors': 15, 'umap__n_components': 10, 'umap__n_neighbors': 10}",0.6230031948881789,0.6448,0.5936,0.656,0.608,0.6032,0.5776,0.6176,0.6128,0.6144,0.6151003194888178,0.02165620116368476,146
15.677107763290405,0.25629454783985994,1.7655376195907593,0.19703409892309862,15,10,20,"{'knn__n_neighbors': 15, 'umap__n_components': 10, 'umap__n_neighbors': 20}",0.6230031948881789,0.6544,0.5952,0.6592,0.632,0.6368,0.6144,0.5968,0.5904,0.6112,0.6213403194888178,0.02296853198664498,93
18.309898853302002,0.12489785657967942,1.7270516157150269,0.1283851453034968,15,10,30,"{'knn__n_neighbors': 15, 'umap__n_components': 10, 'umap__n_neighbors': 30}",0.65814696485623,0.6352,0.6208,0.6816,0.6352,0.6336,0.6064,0.6096,0.6032,0.5952,0.6278946964856231,0.025425515927393425,15
20.48743975162506,0.29229014761142846,1.8938961029052734,0.16106328487558155,15,10,40,"{'knn__n_neighbors': 15, 'umap__n_components': 10, 'umap__n_neighbors': 40}",0.65814696485623,0.6304,0.608,0.6768,0.6352,0.6192,0.5936,0.6224,0.6032,0.6032,0.6250146964856229,0.0248616152317448,44
22.671610403060914,0.13439260255878294,2.085436391830444,0.2091542291395472,15,10,50,"{'knn__n_neighbors': 15, 'umap__n_components': 10, 'umap__n_neighbors': 50}",0.6613418530351438,0.6176,0.6064,0.672,0.632,0.616,0.6032,0.6128,0.6016,0.5968,0.6219741853035144,0.02436344543830636,86
13.697505044937134,0.2011815825489299,1.7192034244537353,0.2027597979264896,15,15,10,"{'knn__n_neighbors': 15, 'umap__n_components': 15, 'umap__n_neighbors': 10}",0.6118210862619808,0.632,0.5984,0.6608,0.6032,0.608,0.5888,0.6,0.616,0.616,0.613502108626198,0.0193689150622245,161
17.869305586814882,0.3079263786730703,1.9180473327636718,0.22212228941208578,15,15,20,"{'knn__n_neighbors': 15, 'umap__n_components': 15, 'umap__n_neighbors': 20}",0.6150159744408946,0.648,0.5888,0.6832,0.64,0.6272,0.6176,0.5888,0.5824,0.6128,0.6203815974440895,0.02944775771545342,104
